userID,movieID,watch
30,683361,0
30,760104,0
30,315162,0
30,16320,1
30,984249,1
30,254,2
30,1006540,0
30,1139829,0
30,150540,0
30,618588,1
30,508947,4
30,1366,1
30,1029575,2
30,425909,0
30,381288,0
30,1262596,0
30,933131,1
30,1028703,3
30,198663,2
30,120,0
30,106,2
30,680,0
30,124905,0
30,299054,5
30,447365,0
30,893723,0
30,1046090,2
30,841,0
30,1124127,0
30,68428,0
30,5548,2
30,927107,2
30,862,1
30,337404,0
30,507089,1
30,297762,0
30,467244,4
30,284054,0
30,466420,0
30,838240,1
30,1924,0
30,1074049,0
30,1078928,0
30,1016121,0
30,329865,2
30,299534,1
30,1075794,0
30,734002,0
30,575264,1
30,637649,0
30,670292,2
30,177572,0
30,1212073,0
30,206647,0
30,885303,0
30,299537,0
30,1248795,3
30,293167,0
30,1701,0
30,1260916,0
30,411,3
30,14836,0
30,49444,0
30,1008042,0
30,829557,1
30,103,0
30,19995,5
30,809,0
30,1079394,3
30,400928,3
30,1081620,0
30,476669,4
30,315635,0
30,568124,1
30,955916,0
30,7214,0
30,550,1
30,284052,5
30,1052158,4
30,957304,0
30,682075,5
30,383498,1
30,1013240,0
30,436270,3
30,1094556,0
30,141,0
30,424,2
30,339846,4
30,22,5
30,746036,1
30,269149,1
30,674,0
30,1019317,4
30,799155,2
30,926393,0
30,424139,0
30,15,2
30,370464,1
30,1139566,5
30,2666,0
30,1079485,0
30,617127,0
30,354912,0
30,14160,0
30,140300,0
30,1227816,1
30,978592,0
30,1865,0
30,505642,1
30,36647,3
30,951491,1
30,767,4
30,324786,0
30,278,2
30,699280,1
30,677179,0
30,1217409,2
30,122917,1
30,155,4
30,769,1
30,857,1
30,537915,1
30,49047,0
30,480530,1
30,8587,1
30,597,1
30,675,4
30,198184,1
30,937287,1
30,2062,0
30,938614,0
30,24428,1
30,968051,1
30,4935,3
30,890244,1
30,851925,3
30,19,2
30,621,1
30,794,3
30,13,1
30,673593,3
30,118,2
30,585083,0
30,216015,0
30,228150,1
30,395990,1
30,141052,0
30,335983,0
30,848187,1
30,620,1
30,39254,0
30,11688,2
30,1422,0
30,1205781,1
30,282035,0
30,863,3
30,497698,2
30,271110,4
30,12444,0
30,888003,1
30,1267729,3
30,807,0
31,693134,1
31,823464,0
31,1011985,2
31,720321,2
31,1239146,1
31,601796,0
31,940551,0
31,359410,0
31,929590,1
31,654739,2
31,984324,2
31,634492,1
31,1096197,0
31,942047,5
31,935271,1
31,1127166,4
31,438631,0
31,967847,2
31,856289,0
31,1229913,1
31,1105407,3
31,383634,0
31,1181548,1
31,969492,0
31,849509,1
31,934632,2
31,845783,2
31,872585,1
31,787699,0
31,1111873,1
31,763215,2
31,437342,2
31,1041613,4
31,1125311,2
31,653346,1
31,1005681,0
31,848538,1
31,893334,0
31,1072790,1
31,866398,2
31,385687,0
31,399566,0
31,792307,1
31,7451,2
31,940721,0
31,1239251,2
31,624091,4
31,346698,5
31,551115,0
31,1032372,2
31,609681,1
31,667538,1
31,1027604,4
31,1022789,1
31,873972,2
31,932420,1
31,1049948,1
31,299536,0
31,1022128,2
31,616037,1
31,572802,2
31,1010581,3
31,502356,0
31,218,0
31,634649,0
31,297802,1
31,1192209,0
31,577922,4
31,126889,0
31,405774,2
31,373571,4
31,1017633,0
31,881460,2
31,870404,1
31,43074,0
31,698438,3
31,62,1
31,508883,1
31,284053,1
31,348,0
31,944401,0
31,671,1
31,569094,2
31,293660,4
31,119450,2
31,10138,3
31,753342,2
31,11,1
31,801691,0
31,157336,1
31,1211483,0
31,298618,1
31,603692,5
31,603,2
31,838209,0
31,976573,5
31,414906,2
31,897087,3
31,281338,1
31,27205,4
31,1241748,0
31,86493,1
31,263115,0
31,59300,0
31,1026436,4
31,1134754,1
31,968441,1
31,784651,2
31,766507,0
31,1011082,4
31,695721,2
31,683361,1
31,760104,0
31,315162,0
31,16320,0
31,984249,1
31,254,0
31,1006540,0
31,1139829,0
31,150540,1
31,618588,2
31,508947,0
31,1366,1
31,1029575,5
31,425909,0
31,381288,1
31,1262596,3
31,933131,0
31,1028703,0
31,198663,1
31,120,2
31,106,2
31,680,1
31,124905,0
31,299054,0
31,447365,0
31,893723,0
31,1046090,2
31,841,1
31,1124127,0
31,68428,0
31,5548,2
31,927107,0
31,862,0
31,337404,0
31,507089,0
31,297762,1
31,467244,3
31,284054,3
31,466420,2
31,838240,4
31,1924,0
31,1074049,0
31,1078928,1
31,1016121,0
31,329865,2
31,299534,0
31,1075794,1
31,734002,1
31,575264,5
31,637649,4
31,670292,0
31,177572,1
31,1212073,3
31,206647,0
31,885303,0
31,299537,1
31,1248795,1
31,293167,1
31,1701,0
31,1260916,0
31,411,1
31,14836,1
31,49444,0
31,1008042,0
31,829557,2
31,103,0
31,19995,1
31,809,3
31,1079394,5
31,400928,0
31,1081620,3
31,476669,2
31,315635,2
31,568124,0
31,955916,4
31,7214,0
31,550,0
31,284052,1
31,1052158,1
31,957304,5
31,682075,5
31,383498,0
31,1013240,2
31,436270,0
31,1094556,0
31,141,2
31,424,1
31,339846,1
31,22,2
31,746036,4
31,269149,1
31,674,0
31,1019317,5
31,799155,0
31,926393,1
31,424139,0
31,15,1
31,370464,3
31,1139566,5
31,2666,0
31,1079485,0
31,617127,0
31,354912,0
31,14160,0
31,140300,0
31,1227816,1
31,978592,3
31,1865,0
31,505642,0
31,36647,0
31,951491,5
31,767,3
31,324786,0
31,278,2
31,699280,0
31,677179,2
31,1217409,1
31,122917,2
31,155,0
31,769,0
31,857,0
31,537915,2
31,49047,0
31,480530,1
31,8587,3
31,597,0
31,675,0
31,198184,2
31,937287,1
31,2062,4
31,938614,0
31,24428,0
31,968051,0
31,4935,1
31,890244,0
31,851925,0
31,19,3
31,621,0
31,794,2
31,13,1
31,673593,1
31,118,0
31,585083,1
31,216015,1
31,228150,4
31,395990,1
31,141052,1
31,335983,1
31,848187,0
31,620,0
31,39254,0
31,11688,1
31,1422,2
31,1205781,5
31,282035,0
31,863,0
31,497698,2
31,271110,1
31,12444,1
31,888003,3
31,1267729,3
31,807,1
32,693134,4
32,823464,5
32,1011985,2
32,720321,1
32,1239146,0
32,601796,1
32,940551,4
32,359410,0
32,929590,0
32,654739,5
32,984324,4
32,634492,3
32,1096197,1
32,942047,0
32,935271,4
32,1127166,3
32,438631,0
32,967847,0
32,856289,2
32,1229913,0
32,1105407,3
32,383634,1
32,1181548,1
32,969492,3
32,849509,3
32,934632,0
32,845783,0
32,872585,0
32,787699,1
32,1111873,0
32,763215,1
32,437342,2
32,1041613,0
32,1125311,3
32,653346,1
32,1005681,2
32,848538,0
32,893334,2
32,1072790,0
32,866398,2
32,385687,4
32,399566,1
32,792307,4
32,7451,3
32,940721,0
32,1239251,0
32,624091,3
32,346698,0
32,551115,1
32,1032372,0
32,609681,1
32,667538,0
32,1027604,4
32,1022789,1
32,873972,2
32,932420,0
32,1049948,1
32,299536,0
32,1022128,1
32,616037,1
32,572802,0
32,1010581,2
32,502356,3
32,218,1
32,634649,0
32,297802,2
32,1192209,0
32,577922,1
32,126889,1
32,405774,0
32,373571,1
32,1017633,0
32,881460,1
32,870404,0
32,43074,3
32,698438,0
32,62,3
32,508883,0
32,284053,0
32,348,1
32,944401,1
32,671,4
32,569094,0
32,293660,0
32,119450,4
32,10138,0
32,753342,3
32,11,4
32,801691,3
32,157336,0
32,1211483,3
32,298618,1
32,603692,4
32,603,0
32,838209,3
32,976573,3
32,414906,0
32,897087,2
32,281338,0
32,27205,3
32,1241748,0
32,86493,5
32,263115,0
32,59300,0
32,1026436,3
32,1134754,2
32,968441,1
32,784651,0
32,766507,1
32,1011082,1
32,695721,0
32,683361,2
32,760104,1
32,315162,0
32,16320,2
32,984249,0
32,254,0
32,1006540,3
32,1139829,4
32,150540,4
32,618588,1
32,508947,1
32,1366,0
32,1029575,0
32,425909,1
32,381288,2
32,1262596,1
32,933131,1
32,1028703,1
32,198663,1
32,120,2
32,106,3
32,680,3
32,124905,0
32,299054,1
32,447365,0
32,893723,0
32,1046090,0
32,841,1
32,1124127,0
32,68428,1
32,5548,0
32,927107,0
32,862,1
32,337404,5
32,507089,1
32,297762,4
32,467244,0
32,284054,1
32,466420,2
32,838240,0
32,1924,1
32,1074049,0
32,1078928,2
32,1016121,1
32,329865,3
32,299534,1
32,1075794,2
32,734002,1
32,575264,0
32,637649,0
32,670292,0
32,177572,1
32,1212073,1
32,206647,0
32,885303,0
32,299537,4
32,1248795,4
32,293167,1
32,1701,2
32,1260916,0
32,411,3
32,14836,1
32,49444,2
32,1008042,0
32,829557,0
32,103,0
32,19995,2
32,809,0
32,1079394,0
32,400928,1
32,1081620,1
32,476669,0
32,315635,2
32,568124,4
32,955916,0
32,7214,3
32,550,2
32,284052,3
32,1052158,0
32,957304,1
32,682075,0
32,383498,3
32,1013240,0
32,436270,0
32,1094556,0
32,141,0
32,424,3
32,339846,4
32,22,3
32,746036,2
32,269149,4
32,674,0
32,1019317,0
32,799155,0
32,926393,2
32,424139,0
32,15,1
32,370464,4
32,1139566,0
32,2666,1
32,1079485,2
32,617127,1
32,354912,2
32,14160,0
32,140300,3
32,1227816,3
32,978592,0
32,1865,2
32,505642,3
32,36647,1
32,951491,1
32,767,1
32,324786,1
32,278,0
32,699280,1
32,677179,0
32,1217409,2
32,122917,2
32,155,1
32,769,0
32,857,1
32,537915,3
32,49047,3
32,480530,1
32,8587,3
32,597,0
32,675,1
32,198184,0
32,937287,4
32,2062,1
32,938614,0
32,24428,3
32,968051,1
32,4935,0
32,890244,0
32,851925,3
32,19,0
32,621,3
32,794,2
32,13,3
32,673593,0
32,118,0
32,585083,1
32,216015,0
32,228150,0
32,395990,0
32,141052,1
32,335983,4
32,848187,0
32,620,0
32,39254,2
32,11688,0
32,1422,1
32,1205781,1
32,282035,4
32,863,1
32,497698,1
32,271110,1
32,12444,2
32,888003,0
32,1267729,3
32,807,2
33,693134,3
33,823464,2
33,1011985,2
33,720321,0
33,1239146,0
33,601796,1
33,940551,0
33,359410,4
33,929590,0
33,654739,0
33,984324,2
33,634492,0
33,1096197,1
33,942047,2
33,935271,0
33,1127166,2
33,438631,0
33,967847,1
33,856289,0
33,1229913,0
33,1105407,0
33,383634,1
33,1181548,2
33,969492,0
33,849509,1
33,934632,1
33,845783,4
33,872585,2
33,787699,3
33,1111873,0
33,763215,3
33,437342,0
33,1041613,3
33,1125311,3
33,653346,3
33,1005681,2
33,848538,0
33,893334,3
33,1072790,1
33,866398,4
33,385687,2
33,399566,0
33,792307,3
33,7451,2
33,940721,1
33,1239251,0
33,624091,1
33,346698,1
33,551115,0
33,1032372,1
33,609681,4
33,667538,2
33,1027604,0
33,1022789,2
33,873972,1
33,932420,0
33,1049948,0
33,299536,1
33,1022128,1
33,616037,0
33,572802,1
33,1010581,2
33,502356,0
33,218,0
33,634649,0
33,297802,0
33,1192209,0
33,577922,0
33,126889,2
33,405774,2
33,373571,1
33,1017633,1
33,881460,3
33,870404,0
33,43074,3
33,698438,0
33,62,1
33,508883,1
33,284053,0
33,348,0
33,944401,1
33,671,1
33,569094,2
33,293660,0
33,119450,2
33,10138,0
33,753342,4
33,11,1
33,801691,0
33,157336,4
33,1211483,0
33,298618,4
33,603692,0
33,603,0
33,838209,1
33,976573,0
33,414906,0
33,897087,2
33,281338,1
33,27205,2
33,1241748,1
33,86493,2
33,263115,0
33,59300,3
33,1026436,0
33,1134754,0
33,968441,0
33,784651,1
33,766507,0
33,1011082,0
33,695721,0
33,683361,0
33,760104,2
33,315162,4
33,16320,0
33,984249,3
33,254,3
33,1006540,0
33,1139829,0
33,150540,3
33,618588,1
33,508947,2
33,1366,0
33,1029575,0
33,425909,2
33,381288,2
33,1262596,0
33,933131,0
33,1028703,0
33,198663,0
33,120,2
33,106,2
33,680,0
33,124905,0
33,299054,1
33,447365,0
33,893723,4
33,1046090,0
33,841,2
33,1124127,0
33,68428,1
33,5548,5
33,927107,0
33,862,1
33,337404,3
33,507089,1
33,297762,1
33,467244,1
33,284054,1
33,466420,1
33,838240,0
33,1924,3
33,1074049,2
33,1078928,2
33,1016121,5
33,329865,0
33,299534,1
33,1075794,0
33,734002,1
33,575264,0
33,637649,1
33,670292,0
33,177572,1
33,1212073,4
33,206647,1
33,885303,2
33,299537,1
33,1248795,1
33,293167,2
33,1701,1
33,1260916,4
33,411,0
33,14836,1
33,49444,3
33,1008042,1
33,829557,0
33,103,0
33,19995,2
33,809,0
33,1079394,0
33,400928,0
33,1081620,2
33,476669,0
33,315635,3
33,568124,0
33,955916,0
33,7214,0
33,550,0
33,284052,2
33,1052158,4
33,957304,0
33,682075,2
33,383498,1
33,1013240,3
33,436270,1
33,1094556,1
33,141,0
33,424,1
33,339846,0
33,22,3
33,746036,2
33,269149,0
33,674,2
33,1019317,5
33,799155,1
33,926393,2
33,424139,0
33,15,3
33,370464,1
33,1139566,3
33,2666,1
33,1079485,2
33,617127,0
33,354912,1
33,14160,2
33,140300,2
33,1227816,3
33,978592,2
33,1865,1
33,505642,0
33,36647,1
33,951491,2
33,767,1
33,324786,3
33,278,4
33,699280,0
33,677179,4
33,1217409,1
33,122917,0
33,155,0
33,769,0
33,857,3
33,537915,1
33,49047,0
33,480530,2
33,8587,4
33,597,0
33,675,2
33,198184,0
33,937287,1
33,2062,4
33,938614,2
33,24428,3
33,968051,0
33,4935,1
33,890244,1
33,851925,0
33,19,2
33,621,2
33,794,3
33,13,3
33,673593,0
33,118,3
33,585083,0
33,216015,5
33,228150,0
33,395990,0
33,141052,0
33,335983,1
33,848187,0
33,620,0
33,39254,0
33,11688,0
33,1422,2
33,1205781,0
33,282035,0
33,863,1
33,497698,2
33,271110,1
33,12444,3
33,888003,3
33,1267729,1
33,807,1
34,693134,3
34,823464,1
34,1011985,2
34,720321,4
34,1239146,0
34,601796,0
34,940551,0
34,359410,1
34,929590,5
34,654739,3
34,984324,0
34,634492,0
34,1096197,0
34,942047,0
34,935271,2
34,1127166,3
34,438631,0
34,967847,3
34,856289,1
34,1229913,2
34,1105407,0
34,383634,0
34,1181548,0
34,969492,0
34,849509,0
34,934632,0
34,845783,1
34,872585,0
34,787699,0
34,1111873,0
34,763215,2
34,437342,1
34,1041613,0
34,1125311,4
34,653346,1
34,1005681,2
34,848538,1
34,893334,1
34,1072790,0
34,866398,0
34,385687,4
34,399566,4
34,792307,0
34,7451,5
34,940721,0
34,1239251,0
34,624091,2
34,346698,1
34,551115,1
34,1032372,0
34,609681,3
34,667538,0
34,1027604,1
34,1022789,1
34,873972,1
34,932420,0
34,1049948,2
34,299536,0
34,1022128,1
34,616037,0
34,572802,0
34,1010581,0
34,502356,0
34,218,0
34,634649,2
34,297802,0
34,1192209,0
34,577922,2
34,126889,1
34,405774,0
34,373571,1
34,1017633,5
34,881460,0
34,870404,3
34,43074,1
34,698438,0
34,62,0
34,508883,3
34,284053,1
34,348,5
34,944401,0
34,671,1
34,569094,2
34,293660,0
34,119450,1
34,10138,3
34,753342,0
34,11,0
34,801691,3
34,157336,1
34,1211483,0
34,298618,0
34,603692,2
34,603,0
34,838209,0
34,976573,5
34,414906,0
34,897087,0
34,281338,0
34,27205,0
34,1241748,1
34,86493,0
34,263115,5
34,59300,0
34,1026436,5
34,1134754,1
34,968441,1
34,784651,0
34,766507,1
34,1011082,0
34,695721,0
34,683361,0
34,760104,0
34,315162,0
34,16320,5
34,984249,3
34,254,2
34,1006540,0
34,1139829,0
34,150540,0
34,618588,0
34,508947,3
34,1366,2
34,1029575,3
34,425909,1
34,381288,1
34,1262596,1
34,933131,2
34,1028703,0
34,198663,0
34,120,1
34,106,0
34,680,1
34,124905,3
34,299054,0
34,447365,0
34,893723,1
34,1046090,2
34,841,1
34,1124127,4
34,68428,4
34,5548,4
34,927107,4
34,862,0
34,337404,5
34,507089,4
34,297762,0
34,467244,2
34,284054,0
34,466420,0
34,838240,1
34,1924,4
34,1074049,0
34,1078928,1
34,1016121,5
34,329865,1
34,299534,2
34,1075794,1
34,734002,2
34,575264,0
34,637649,0
34,670292,4
34,177572,5
34,1212073,3
34,206647,1
34,885303,0
34,299537,0
34,1248795,0
34,293167,2
34,1701,1
34,1260916,5
34,411,2
34,14836,1
34,49444,0
34,1008042,0
34,829557,1
34,103,1
34,19995,1
34,809,0
34,1079394,1
34,400928,0
34,1081620,0
34,476669,3
34,315635,2
34,568124,3
34,955916,1
34,7214,0
34,550,2
34,284052,0
34,1052158,0
34,957304,3
34,682075,1
34,383498,3
34,1013240,0
34,436270,3
34,1094556,1
34,141,1
34,424,1
34,339846,2
34,22,0
34,746036,0
34,269149,0
34,674,2
34,1019317,1
34,799155,1
34,926393,1
34,424139,4
34,15,2
34,370464,2
34,1139566,0
34,2666,3
34,1079485,1
34,617127,0
34,354912,0
34,14160,0
34,140300,3
34,1227816,4
34,978592,0
34,1865,0
34,505642,2
34,36647,0
34,951491,1
34,767,1
34,324786,0
34,278,2
34,699280,1
34,677179,0
34,1217409,0
34,122917,1
34,155,1
34,769,1
34,857,1
34,537915,0
34,49047,1
34,480530,0
34,8587,3
34,597,1
34,675,1
34,198184,1
34,937287,0
34,2062,0
34,938614,4
34,24428,1
34,968051,2
34,4935,0
34,890244,0
34,851925,4
34,19,0
34,621,2
34,794,0
34,13,0
34,673593,3
34,118,3
34,585083,0
34,216015,2
34,228150,3
34,395990,2
34,141052,0
34,335983,0
34,848187,0
34,620,2
34,39254,2
34,11688,1
34,1422,3
34,1205781,1
34,282035,2
34,863,3
34,497698,2
34,271110,1
34,12444,0
34,888003,1
34,1267729,1
34,807,2
35,693134,2
35,823464,2
35,1011985,1
35,720321,1
35,1239146,5
35,601796,3
35,940551,3
35,359410,3
35,929590,3
35,654739,3
35,984324,1
35,634492,3
35,1096197,3
35,942047,2
35,935271,2
35,1127166,2
35,438631,2
35,967847,3
35,856289,3
35,1229913,1
35,1105407,3
35,383634,0
35,1181548,1
35,969492,1
35,849509,1
35,934632,0
35,845783,0
35,872585,0
35,787699,0
35,1111873,1
35,763215,0
35,437342,4
35,1041613,1
35,1125311,0
35,653346,1
35,1005681,5
35,848538,5
35,893334,1
35,1072790,0
35,866398,1
35,385687,2
35,399566,0
35,792307,1
35,7451,2
35,940721,0
35,1239251,2
35,624091,0
35,346698,0
35,551115,0
35,1032372,1
35,609681,2
35,667538,5
35,1027604,0
35,1022789,0
35,873972,1
35,932420,1
35,1049948,1
35,299536,4
35,1022128,0
35,616037,0
35,572802,1
35,1010581,2
35,502356,1
35,218,2
35,634649,0
35,297802,0
35,1192209,1
35,577922,1
35,126889,0
35,405774,0
35,373571,0
35,1017633,1
35,881460,1
35,870404,0
35,43074,2
35,698438,1
35,62,1
35,508883,3
35,284053,4
35,348,2
35,944401,1
35,671,0
35,569094,2
35,293660,1
35,119450,4
35,10138,5
35,753342,1
35,11,0
35,801691,0
35,157336,3
35,1211483,0
35,298618,0
35,603692,2
35,603,0
35,838209,0
35,976573,0
35,414906,1
35,897087,2
35,281338,5
35,27205,1
35,1241748,4
35,86493,0
35,263115,5
35,59300,2
35,1026436,0
35,1134754,1
35,968441,1
35,784651,4
35,766507,3
35,1011082,0
35,695721,3
35,683361,0
35,760104,2
35,315162,1
35,16320,0
35,984249,2
35,254,5
35,1006540,1
35,1139829,4
35,150540,2
35,618588,2
35,508947,2
35,1366,0
35,1029575,0
35,425909,2
35,381288,1
35,1262596,0
35,933131,2
35,1028703,2
35,198663,0
35,120,3
35,106,1
35,680,1
35,124905,0
35,299054,0
35,447365,0
35,893723,3
35,1046090,0
35,841,2
35,1124127,2
35,68428,0
35,5548,2
35,927107,0
35,862,1
35,337404,0
35,507089,0
35,297762,0
35,467244,0
35,284054,0
35,466420,1
35,838240,5
35,1924,3
35,1074049,4
35,1078928,1
35,1016121,2
35,329865,5
35,299534,0
35,1075794,1
35,734002,2
35,575264,1
35,637649,1
35,670292,0
35,177572,1
35,1212073,2
35,206647,0
35,885303,2
35,299537,2
35,1248795,1
35,293167,0
35,1701,2
35,1260916,3
35,411,2
35,14836,0
35,49444,1
35,1008042,0
35,829557,1
35,103,2
35,19995,2
35,809,0
35,1079394,1
35,400928,1
35,1081620,1
35,476669,1
35,315635,3
35,568124,0
35,955916,1
35,7214,0
35,550,0
35,284052,0
35,1052158,0
35,957304,0
35,682075,0
35,383498,0
35,1013240,2
35,436270,1
35,1094556,2
35,141,1
35,424,0
35,339846,0
35,22,2
35,746036,2
35,269149,2
35,674,1
35,1019317,3
35,799155,5
35,926393,0
35,424139,1
35,15,0
35,370464,2
35,1139566,1
35,2666,0
35,1079485,1
35,617127,2
35,354912,0
35,14160,3
35,140300,2
35,1227816,0
35,978592,0
35,1865,4
35,505642,4
35,36647,0
35,951491,0
35,767,1
35,324786,1
35,278,0
35,699280,0
35,677179,0
35,1217409,3
35,122917,0
35,155,2
35,769,0
35,857,0
35,537915,4
35,49047,0
35,480530,1
35,8587,0
35,597,2
35,675,1
35,198184,0
35,937287,0
35,2062,0
35,938614,0
35,24428,0
35,968051,4
35,4935,0
35,890244,0
35,851925,2
35,19,0
35,621,0
35,794,0
35,13,1
35,673593,3
35,118,0
35,585083,5
35,216015,0
35,228150,1
35,395990,4
35,141052,0
35,335983,0
35,848187,2
35,620,1
35,39254,2
35,11688,1
35,1422,1
35,1205781,2
35,282035,2
35,863,1
35,497698,1
35,271110,3
35,12444,1
35,888003,0
35,1267729,1
35,807,0
36,693134,1
36,823464,4
36,1011985,3
36,720321,1
36,1239146,0
36,601796,4
36,940551,0
36,359410,0
36,929590,3
36,654739,0
36,984324,0
36,634492,1
36,1096197,0
36,942047,0
36,935271,0
36,1127166,3
36,438631,0
36,967847,1
36,856289,1
36,1229913,2
36,1105407,0
36,383634,3
36,1181548,2
36,969492,0
36,849509,1
36,934632,0
36,845783,0
36,872585,0
36,787699,4
36,1111873,1
36,763215,0
36,437342,0
36,1041613,1
36,1125311,0
36,653346,2
36,1005681,3
36,848538,5
36,893334,0
36,1072790,1
36,866398,0
36,385687,4
36,399566,0
36,792307,1
36,7451,0
36,940721,1
36,1239251,1
36,624091,0
36,346698,1
36,551115,2
36,1032372,0
36,609681,0
36,667538,5
36,1027604,1
36,1022789,1
36,873972,0
36,932420,5
36,1049948,4
36,299536,1
36,1022128,1
36,616037,1
36,572802,3
36,1010581,2
36,502356,0
36,218,0
36,634649,4
36,297802,0
36,1192209,3
36,577922,0
36,126889,0
36,405774,3
36,373571,0
36,1017633,4
36,881460,0
36,870404,0
36,43074,0
36,698438,3
36,62,4
36,508883,1
36,284053,4
36,348,0
36,944401,0
36,671,1
36,569094,0
36,293660,2
36,119450,1
36,10138,2
36,753342,0
36,11,5
36,801691,1
36,157336,1
36,1211483,0
36,298618,1
36,603692,4
36,603,0
36,838209,0
36,976573,2
36,414906,0
36,897087,1
36,281338,0
36,27205,0
36,1241748,1
36,86493,0
36,263115,0
36,59300,2
36,1026436,0
36,1134754,0
36,968441,1
36,784651,2
36,766507,1
36,1011082,1
36,695721,3
36,683361,0
36,760104,0
36,315162,3
36,16320,0
36,984249,2
36,254,0
36,1006540,0
36,1139829,4
36,150540,1
36,618588,0
36,508947,0
36,1366,2
36,1029575,0
36,425909,2
36,381288,2
36,1262596,0
36,933131,1
36,1028703,4
36,198663,1
36,120,0
36,106,0
36,680,2
36,124905,1
36,299054,0
36,447365,4
36,893723,1
36,1046090,0
36,841,2
36,1124127,1
36,68428,0
36,5548,0
36,927107,0
36,862,2
36,337404,0
36,507089,2
36,297762,0
36,467244,1
36,284054,2
36,466420,0
36,838240,4
36,1924,5
36,1074049,1
36,1078928,1
36,1016121,1
36,329865,0
36,299534,0
36,1075794,4
36,734002,2
36,575264,1
36,637649,2
36,670292,0
36,177572,3
36,1212073,2
36,206647,0
36,885303,1
36,299537,1
36,1248795,2
36,293167,2
36,1701,0
36,1260916,0
36,411,1
36,14836,0
36,49444,0
36,1008042,0
36,829557,0
36,103,0
36,19995,2
36,809,1
36,1079394,1
36,400928,4
36,1081620,3
36,476669,2
36,315635,1
36,568124,0
36,955916,4
36,7214,4
36,550,2
36,284052,1
36,1052158,2
36,957304,1
36,682075,0
36,383498,2
36,1013240,0
36,436270,0
36,1094556,4
36,141,0
36,424,0
36,339846,2
36,22,1
36,746036,1
36,269149,2
36,674,3
36,1019317,2
36,799155,1
36,926393,2
36,424139,1
36,15,1
36,370464,0
36,1139566,2
36,2666,2
36,1079485,3
36,617127,0
36,354912,0
36,14160,2
36,140300,1
36,1227816,0
36,978592,0
36,1865,2
36,505642,1
36,36647,2
36,951491,0
36,767,0
36,324786,2
36,278,2
36,699280,0
36,677179,3
36,1217409,1
36,122917,1
36,155,5
36,769,1
36,857,0
36,537915,3
36,49047,0
36,480530,0
36,8587,1
36,597,0
36,675,2
36,198184,2
36,937287,1
36,2062,0
36,938614,1
36,24428,0
36,968051,3
36,4935,0
36,890244,0
36,851925,3
36,19,0
36,621,1
36,794,2
36,13,1
36,673593,2
36,118,2
36,585083,0
36,216015,0
36,228150,3
36,395990,0
36,141052,3
36,335983,0
36,848187,2
36,620,2
36,39254,2
36,11688,0
36,1422,4
36,1205781,1
36,282035,1
36,863,4
36,497698,2
36,271110,4
36,12444,0
36,888003,0
36,1267729,1
36,807,0
37,693134,0
37,823464,0
37,1011985,0
37,720321,3
37,1239146,1
37,601796,0
37,940551,0
37,359410,5
37,929590,3
37,654739,2
37,984324,2
37,634492,2
37,1096197,1
37,942047,1
37,935271,2
37,1127166,0
37,438631,0
37,967847,0
37,856289,1
37,1229913,2
37,1105407,2
37,383634,0
37,1181548,0
37,969492,2
37,849509,1
37,934632,1
37,845783,3
37,872585,2
37,787699,0
37,1111873,0
37,763215,3
37,437342,2
37,1041613,2
37,1125311,1
37,653346,2
37,1005681,1
37,848538,1
37,893334,1
37,1072790,0
37,866398,1
37,385687,1
37,399566,1
37,792307,0
37,7451,3
37,940721,2
37,1239251,1
37,624091,1
37,346698,3
37,551115,4
37,1032372,1
37,609681,1
37,667538,3
37,1027604,0
37,1022789,1
37,873972,1
37,932420,4
37,1049948,1
37,299536,0
37,1022128,3
37,616037,3
37,572802,0
37,1010581,3
37,502356,1
37,218,0
37,634649,2
37,297802,1
37,1192209,1
37,577922,0
37,126889,1
37,405774,1
37,373571,2
37,1017633,1
37,881460,3
37,870404,0
37,43074,0
37,698438,0
37,62,0
37,508883,1
37,284053,2
37,348,2
37,944401,3
37,671,0
37,569094,1
37,293660,0
37,119450,3
37,10138,0
37,753342,0
37,11,0
37,801691,0
37,157336,1
37,1211483,0
37,298618,2
37,603692,3
37,603,1
37,838209,3
37,976573,0
37,414906,0
37,897087,0
37,281338,0
37,27205,0
37,1241748,1
37,86493,0
37,263115,1
37,59300,0
37,1026436,1
37,1134754,5
37,968441,1
37,784651,2
37,766507,0
37,1011082,1
37,695721,1
37,683361,1
37,760104,0
37,315162,0
37,16320,3
37,984249,0
37,254,0
37,1006540,3
37,1139829,1
37,150540,2
37,618588,5
37,508947,1
37,1366,1
37,1029575,2
37,425909,1
37,381288,3
37,1262596,0
37,933131,2
37,1028703,2
37,198663,1
37,120,3
37,106,0
37,680,4
37,124905,5
37,299054,0
37,447365,0
37,893723,1
37,1046090,1
37,841,0
37,1124127,3
37,68428,1
37,5548,0
37,927107,0
37,862,2
37,337404,2
37,507089,2
37,297762,2
37,467244,2
37,284054,0
37,466420,3
37,838240,3
37,1924,0
37,1074049,3
37,1078928,3
37,1016121,1
37,329865,1
37,299534,1
37,1075794,1
37,734002,1
37,575264,2
37,637649,1
37,670292,3
37,177572,2
37,1212073,0
37,206647,2
37,885303,0
37,299537,0
37,1248795,3
37,293167,4
37,1701,2
37,1260916,0
37,411,0
37,14836,3
37,49444,0
37,1008042,2
37,829557,1
37,103,0
37,19995,1
37,809,3
37,1079394,1
