userID,movieID,view
45,315635,0
45,568124,4
45,955916,4
45,7214,4
45,550,3
45,284052,4
45,1052158,2
45,957304,1
45,682075,1
45,383498,4
45,1013240,2
45,436270,1
45,1094556,0
45,141,5
45,424,3
45,339846,3
45,22,1
45,746036,5
45,269149,5
45,674,4
45,1019317,4
45,799155,3
45,926393,0
45,424139,5
45,15,0
45,370464,1
45,1139566,4
45,2666,3
45,1079485,4
45,617127,0
45,354912,2
45,14160,5
45,140300,2
45,1227816,0
45,978592,0
45,1865,0
45,505642,1
45,36647,1
45,951491,2
45,767,0
45,324786,2
45,278,4
45,699280,1
45,677179,3
45,1217409,3
45,122917,4
45,155,0
45,769,5
45,857,5
45,537915,2
45,49047,4
45,480530,5
45,8587,1
45,597,2
45,675,0
45,198184,3
45,937287,0
45,2062,0
45,938614,3
45,24428,2
45,968051,1
45,4935,1
45,890244,5
45,851925,3
45,19,2
45,621,0
45,794,1
45,13,0
45,673593,5
45,118,3
45,585083,4
45,216015,1
45,228150,4
45,395990,5
45,141052,1
45,335983,2
45,848187,3
45,620,4
45,39254,3
45,11688,1
45,1422,5
45,1205781,4
45,282035,3
45,863,5
45,497698,0
45,271110,5
45,12444,0
45,888003,3
45,1267729,2
45,807,1
46,693134,5
46,823464,0
46,1011985,5
46,720321,2
46,1239146,0
46,601796,5
46,940551,2
46,359410,3
46,929590,2
46,654739,0
46,984324,1
46,634492,1
46,1096197,3
46,942047,3
46,935271,5
46,1127166,2
46,438631,3
46,967847,0
46,856289,0
46,1229913,3
46,1105407,5
46,383634,3
46,1181548,3
46,969492,0
46,849509,4
46,934632,3
46,845783,5
46,872585,2
46,787699,0
46,1111873,0
46,763215,2
46,437342,0
46,1041613,1
46,1125311,1
46,653346,5
46,1005681,4
46,848538,1
46,893334,4
46,1072790,3
46,866398,3
46,385687,0
46,399566,1
46,792307,4
46,7451,2
46,940721,2
46,1239251,2
46,624091,2
46,346698,4
46,551115,5
46,1032372,5
46,609681,2
46,667538,5
46,1027604,5
46,1022789,2
46,873972,0
46,932420,2
46,1049948,0
46,299536,5
46,1022128,4
46,616037,0
46,572802,1
46,1010581,1
46,502356,5
46,218,0
46,634649,4
46,297802,5
46,1192209,1
46,577922,4
46,126889,5
46,405774,2
46,373571,2
46,1017633,3
46,881460,0
46,870404,4
46,43074,0
46,698438,4
46,62,0
46,508883,3
46,284053,0
46,348,4
46,944401,4
46,671,2
46,569094,1
46,293660,1
46,119450,5
46,10138,2
46,753342,1
46,11,2
46,801691,2
46,157336,5
46,1211483,3
46,298618,0
46,603692,1
46,603,4
46,838209,5
46,976573,3
46,414906,1
46,897087,1
46,281338,0
46,27205,1
46,1241748,1
46,86493,2
46,263115,4
46,59300,5
46,1026436,3
46,1134754,1
46,968441,4
46,784651,3
46,766507,0
46,1011082,5
46,695721,2
46,683361,4
46,760104,0
46,315162,1
46,16320,4
46,984249,5
46,254,2
46,1006540,1
46,1139829,2
46,150540,3
46,618588,1
46,508947,1
46,1366,3
46,1029575,0
46,425909,2
46,381288,1
46,1262596,4
46,933131,2
46,1028703,2
46,198663,0
46,120,1
46,106,4
46,680,0
46,124905,5
46,299054,5
46,447365,0
46,893723,4
46,1046090,1
46,841,5
46,1124127,1
46,68428,1
46,5548,5
46,927107,2
46,862,4
46,337404,1
46,507089,5
46,297762,0
46,467244,4
46,284054,3
46,466420,5
46,838240,5
46,1924,3
46,1074049,0
46,1078928,2
46,1016121,3
46,329865,1
46,299534,0
46,1075794,3
46,734002,5
46,575264,0
46,637649,3
46,670292,5
46,177572,4
46,1212073,4
46,206647,5
46,885303,1
46,299537,1
46,1248795,5
46,293167,4
46,1701,5
46,1260916,5
46,411,0
46,14836,4
46,49444,2
46,1008042,1
46,829557,3
46,103,1
46,19995,1
46,809,3
46,1079394,5
46,400928,0
46,1081620,0
46,476669,4
46,315635,5
46,568124,1
46,955916,1
46,7214,0
46,550,4
46,284052,1
46,1052158,2
46,957304,3
46,682075,4
46,383498,4
46,1013240,2
46,436270,4
46,1094556,4
46,141,2
46,424,3
46,339846,2
46,22,0
46,746036,5
46,269149,5
46,674,4
46,1019317,4
46,799155,5
46,926393,2
46,424139,1
46,15,0
46,370464,1
46,1139566,3
46,2666,1
46,1079485,0
46,617127,0
46,354912,5
46,14160,5
46,140300,5
46,1227816,1
46,978592,5
46,1865,2
46,505642,4
46,36647,4
46,951491,5
46,767,3
46,324786,1
46,278,0
46,699280,2
46,677179,0
46,1217409,3
46,122917,3
46,155,1
46,769,5
46,857,2
46,537915,1
46,49047,0
46,480530,3
46,8587,3
46,597,2
46,675,4
46,198184,3
46,937287,4
46,2062,2
46,938614,4
46,24428,0
46,968051,2
46,4935,5
46,890244,3
46,851925,0
46,19,5
46,621,5
46,794,0
46,13,5
46,673593,3
46,118,5
46,585083,2
46,216015,1
46,228150,1
46,395990,3
46,141052,5
46,335983,5
46,848187,2
46,620,3
46,39254,0
46,11688,0
46,1422,0
46,1205781,4
46,282035,1
46,863,4
46,497698,1
46,271110,0
46,12444,3
46,888003,0
46,1267729,4
46,807,4
47,693134,1
47,823464,2
47,1011985,1
47,720321,1
47,1239146,0
47,601796,3
47,940551,1
47,359410,3
47,929590,3
47,654739,5
47,984324,0
47,634492,5
47,1096197,0
47,942047,1
47,935271,2
47,1127166,5
47,438631,4
47,967847,2
47,856289,3
47,1229913,2
47,1105407,4
47,383634,1
47,1181548,3
47,969492,0
47,849509,2
47,934632,1
47,845783,3
47,872585,4
47,787699,3
47,1111873,5
47,763215,3
47,437342,0
47,1041613,1
47,1125311,5
47,653346,3
47,1005681,1
47,848538,1
47,893334,1
47,1072790,5
47,866398,2
47,385687,0
47,399566,4
47,792307,2
47,7451,1
47,940721,3
47,1239251,1
47,624091,3
47,346698,5
47,551115,3
47,1032372,5
47,609681,5
47,667538,5
47,1027604,0
47,1022789,2
47,873972,3
47,932420,4
47,1049948,4
47,299536,0
47,1022128,3
47,616037,2
47,572802,5
47,1010581,5
47,502356,5
47,218,0
47,634649,1
47,297802,1
47,1192209,4
47,577922,4
47,126889,5
47,405774,5
47,373571,0
47,1017633,3
47,881460,0
47,870404,2
47,43074,1
47,698438,2
47,62,4
47,508883,2
47,284053,0
47,348,0
47,944401,5
47,671,1
47,569094,3
47,293660,3
47,119450,5
47,10138,0
47,753342,1
47,11,2
47,801691,5
47,157336,2
47,1211483,2
47,298618,2
47,603692,2
47,603,0
47,838209,4
47,976573,2
47,414906,5
47,897087,3
47,281338,0
47,27205,5
47,1241748,1
47,86493,4
47,263115,0
47,59300,2
47,1026436,1
47,1134754,5
47,968441,1
47,784651,2
47,766507,5
47,1011082,2
47,695721,0
47,683361,2
47,760104,5
47,315162,4
47,16320,3
47,984249,3
47,254,3
47,1006540,0
47,1139829,2
47,150540,2
47,618588,5
47,508947,5
47,1366,3
47,1029575,3
47,425909,5
47,381288,0
47,1262596,5
47,933131,5
47,1028703,1
47,198663,3
47,120,5
47,106,5
47,680,0
47,124905,2
47,299054,0
47,447365,2
47,893723,3
47,1046090,4
47,841,0
47,1124127,1
47,68428,3
47,5548,3
47,927107,2
47,862,4
47,337404,5
47,507089,5
47,297762,5
47,467244,2
47,284054,1
47,466420,5
47,838240,5
47,1924,5
47,1074049,4
47,1078928,1
47,1016121,0
47,329865,0
47,299534,0
47,1075794,0
47,734002,0
47,575264,1
47,637649,5
47,670292,3
47,177572,2
47,1212073,3
47,206647,0
47,885303,2
47,299537,3
47,1248795,5
47,293167,1
47,1701,2
47,1260916,1
47,411,1
47,14836,0
47,49444,1
47,1008042,4
47,829557,5
47,103,2
47,19995,5
47,809,5
47,1079394,4
47,400928,0
47,1081620,1
47,476669,3
47,315635,0
47,568124,2
47,955916,0
47,7214,1
47,550,4
47,284052,4
47,1052158,0
47,957304,1
47,682075,0
47,383498,5
47,1013240,3
47,436270,1
47,1094556,3
47,141,5
47,424,4
47,339846,1
47,22,0
47,746036,2
47,269149,0
47,674,1
47,1019317,3
47,799155,4
47,926393,3
47,424139,5
47,15,2
47,370464,3
47,1139566,2
47,2666,4
47,1079485,1
47,617127,3
47,354912,4
47,14160,4
47,140300,5
47,1227816,4
47,978592,3
47,1865,4
47,505642,1
47,36647,5
47,951491,1
47,767,2
47,324786,5
47,278,1
47,699280,5
47,677179,4
47,1217409,2
47,122917,3
47,155,3
47,769,1
47,857,4
47,537915,5
47,49047,0
47,480530,5
47,8587,0
47,597,5
47,675,0
47,198184,4
47,937287,4
47,2062,5
47,938614,3
47,24428,2
47,968051,1
47,4935,2
47,890244,4
47,851925,1
47,19,3
47,621,1
47,794,5
47,13,4
47,673593,0
47,118,0
47,585083,1
47,216015,3
47,228150,4
47,395990,5
47,141052,3
47,335983,2
47,848187,1
47,620,3
47,39254,0
47,11688,3
47,1422,5
47,1205781,0
47,282035,1
47,863,4
47,497698,1
47,271110,0
47,12444,1
47,888003,0
47,1267729,2
47,807,5
48,693134,3
48,823464,0
48,1011985,2
48,720321,2
48,1239146,1
48,601796,5
48,940551,0
48,359410,5
48,929590,4
48,654739,1
48,984324,3
48,634492,4
48,1096197,2
48,942047,2
48,935271,1
48,1127166,0
48,438631,1
48,967847,5
48,856289,4
48,1229913,1
48,1105407,0
48,383634,2
48,1181548,4
48,969492,3
48,849509,4
48,934632,0
48,845783,2
48,872585,2
48,787699,5
48,1111873,3
48,763215,3
48,437342,4
48,1041613,4
48,1125311,2
48,653346,1
48,1005681,3
48,848538,5
48,893334,4
48,1072790,3
48,866398,2
48,385687,4
48,399566,4
48,792307,2
48,7451,1
48,940721,0
48,1239251,1
48,624091,4
48,346698,5
48,551115,1
48,1032372,3
48,609681,5
48,667538,2
48,1027604,0
48,1022789,1
48,873972,3
48,932420,0
48,1049948,2
48,299536,3
48,1022128,1
48,616037,0
48,572802,5
48,1010581,2
48,502356,4
48,218,0
48,634649,3
48,297802,2
48,1192209,0
48,577922,1
48,126889,4
48,405774,1
48,373571,0
48,1017633,0
48,881460,0
48,870404,2
48,43074,3
48,698438,2
48,62,2
48,508883,4
48,284053,0
48,348,4
48,944401,0
48,671,5
48,569094,3
48,293660,5
48,119450,0
48,10138,1
48,753342,5
48,11,5
48,801691,4
48,157336,2
48,1211483,3
48,298618,5
48,603692,2
48,603,1
48,838209,0
48,976573,1
48,414906,3
48,897087,3
48,281338,3
48,27205,2
48,1241748,4
48,86493,4
48,263115,5
48,59300,2
48,1026436,3
48,1134754,3
48,968441,3
48,784651,2
48,766507,2
48,1011082,1
48,695721,2
48,683361,2
48,760104,0
48,315162,4
48,16320,2
48,984249,2
48,254,5
48,1006540,0
48,1139829,3
48,150540,3
48,618588,0
48,508947,4
48,1366,4
48,1029575,2
48,425909,2
48,381288,3
48,1262596,5
48,933131,1
48,1028703,5
48,198663,2
48,120,2
48,106,5
48,680,2
48,124905,2
48,299054,4
48,447365,2
48,893723,0
48,1046090,0
48,841,1
48,1124127,5
48,68428,1
48,5548,0
48,927107,3
48,862,1
48,337404,5
48,507089,1
48,297762,4
48,467244,3
48,284054,0
48,466420,5
48,838240,4
48,1924,4
48,1074049,5
48,1078928,0
48,1016121,0
48,329865,4
48,299534,0
48,1075794,3
48,734002,3
48,575264,0
48,637649,4
48,670292,1
48,177572,3
48,1212073,1
48,206647,1
48,885303,3
48,299537,4
48,1248795,5
48,293167,2
48,1701,4
48,1260916,5
48,411,4
48,14836,3
48,49444,5
48,1008042,2
48,829557,5
48,103,2
48,19995,2
48,809,4
48,1079394,5
48,400928,0
48,1081620,0
48,476669,2
48,315635,2
48,568124,5
48,955916,1
48,7214,0
48,550,4
48,284052,2
48,1052158,2
48,957304,3
48,682075,2
48,383498,3
48,1013240,5
48,436270,3
48,1094556,2
48,141,1
48,424,2
48,339846,4
48,22,1
48,746036,2
48,269149,3
48,674,0
48,1019317,4
48,799155,0
48,926393,5
48,424139,2
48,15,3
48,370464,2
48,1139566,5
48,2666,1
48,1079485,1
48,617127,2
48,354912,1
48,14160,0
48,140300,0
48,1227816,3
48,978592,0
48,1865,3
48,505642,5
48,36647,4
48,951491,4
48,767,2
48,324786,2
48,278,3
48,699280,4
48,677179,5
48,1217409,3
48,122917,4
48,155,4
48,769,2
48,857,1
48,537915,1
48,49047,5
48,480530,5
48,8587,2
48,597,3
48,675,5
48,198184,2
48,937287,1
48,2062,4
48,938614,4
48,24428,5
48,968051,5
48,4935,1
48,890244,1
48,851925,2
48,19,3
48,621,5
48,794,0
48,13,4
48,673593,5
48,118,2
48,585083,4
48,216015,2
48,228150,5
48,395990,0
48,141052,2
48,335983,1
48,848187,3
48,620,5
48,39254,2
48,11688,5
48,1422,1
48,1205781,0
48,282035,4
48,863,1
48,497698,2
48,271110,4
48,12444,1
48,888003,2
48,1267729,4
48,807,1
49,693134,5
49,823464,2
49,1011985,3
49,720321,1
49,1239146,5
49,601796,0
49,940551,1
49,359410,0
49,929590,1
49,654739,5
49,984324,0
49,634492,1
49,1096197,4
49,942047,3
49,935271,3
49,1127166,4
49,438631,3
49,967847,0
49,856289,2
49,1229913,1
49,1105407,5
49,383634,4
49,1181548,5
49,969492,3
49,849509,2
49,934632,5
49,845783,3
49,872585,1
49,787699,4
49,1111873,5
49,763215,5
49,437342,4
49,1041613,2
49,1125311,3
49,653346,0
49,1005681,3
49,848538,4
49,893334,5
49,1072790,4
49,866398,1
49,385687,0
49,399566,0
49,792307,0
49,7451,3
49,940721,1
49,1239251,4
49,624091,3
49,346698,0
49,551115,2
49,1032372,4
49,609681,4
49,667538,4
49,1027604,0
49,1022789,0
49,873972,4
49,932420,3
49,1049948,1
49,299536,4
49,1022128,5
49,616037,1
49,572802,1
49,1010581,1
49,502356,4
49,218,5
49,634649,3
49,297802,2
49,1192209,0
49,577922,3
49,126889,2
49,405774,3
49,373571,2
49,1017633,5
49,881460,5
49,870404,2
49,43074,2
49,698438,3
49,62,5
49,508883,2
49,284053,3
49,348,3
49,944401,2
49,671,0
49,569094,2
49,293660,2
49,119450,4
49,10138,3
49,753342,0
49,11,1
49,801691,3
49,157336,5
49,1211483,4
49,298618,1
49,603692,0
49,603,0
49,838209,1
49,976573,2
49,414906,1
49,897087,5
49,281338,0
49,27205,4
49,1241748,2
49,86493,3
49,263115,3
49,59300,5
49,1026436,0
49,1134754,2
49,968441,3
49,784651,0
49,766507,2
49,1011082,1
49,695721,5
49,683361,5
49,760104,0
49,315162,4
49,16320,5
49,984249,1
49,254,5
49,1006540,4
49,1139829,0
49,150540,0
49,618588,2
49,508947,3
49,1366,3
49,1029575,4
49,425909,0
49,381288,1
49,1262596,4
49,933131,0
49,1028703,1
49,198663,1
49,120,3
49,106,3
49,680,4
49,124905,1
49,299054,0
49,447365,1
49,893723,1
49,1046090,2
49,841,2
49,1124127,2
49,68428,4
49,5548,1
49,927107,1
49,862,1
49,337404,5
49,507089,1
49,297762,3
49,467244,2
49,284054,2
49,466420,0
49,838240,4
49,1924,0
49,1074049,5
49,1078928,5
49,1016121,1
49,329865,4
49,299534,2
49,1075794,2
49,734002,5
49,575264,0
49,637649,1
49,670292,0
49,177572,1
49,1212073,4
49,206647,2
49,885303,0
49,299537,0
49,1248795,0
49,293167,5
49,1701,4
49,1260916,1
49,411,0
49,14836,5
49,49444,0
49,1008042,0
49,829557,4
49,103,5
49,19995,5
49,809,4
49,1079394,1
49,400928,4
49,1081620,1
49,476669,3
49,315635,5
49,568124,4
49,955916,0
49,7214,3
49,550,0
49,284052,4
49,1052158,1
49,957304,5
49,682075,5
49,383498,4
49,1013240,2
49,436270,0
49,1094556,0
49,141,5
49,424,1
49,339846,4
49,22,4
49,746036,4
49,269149,2
49,674,4
49,1019317,2
49,799155,2
49,926393,3
49,424139,4
49,15,5
49,370464,2
49,1139566,2
49,2666,5
49,1079485,3
49,617127,1
49,354912,4
49,14160,1
49,140300,2
49,1227816,4
49,978592,2
49,1865,5
49,505642,0
49,36647,4
49,951491,1
49,767,4
49,324786,1
49,278,1
49,699280,1
49,677179,1
49,1217409,2
49,122917,5
49,155,5
49,769,3
49,857,0
49,537915,0
49,49047,2
49,480530,4
49,8587,1
49,597,2
49,675,2
49,198184,5
49,937287,3
49,2062,1
49,938614,0
49,24428,0
49,968051,1
49,4935,3
49,890244,3
49,851925,4
49,19,4
49,621,0
49,794,0
49,13,0
49,673593,1
49,118,0
49,585083,0
49,216015,5
49,228150,5
49,395990,4
49,141052,4
49,335983,5
49,848187,5
49,620,1
49,39254,3
49,11688,2
49,1422,2
49,1205781,5
49,282035,3
49,863,5
49,497698,5
49,271110,5
49,12444,3
49,888003,3
49,1267729,0
49,807,3
50,693134,4
50,823464,4
50,1011985,1
50,720321,3
50,1239146,3
50,601796,1
50,940551,4
50,359410,2
50,929590,2
50,654739,1
50,984324,1
50,634492,0
50,1096197,5
50,942047,2
50,935271,5
50,1127166,4
50,438631,4
50,967847,0
50,856289,2
50,1229913,0
50,1105407,2
50,383634,1
50,1181548,5
50,969492,0
50,849509,3
50,934632,0
50,845783,3
50,872585,2
50,787699,1
50,1111873,2
50,763215,5
50,437342,5
50,1041613,4
50,1125311,1
50,653346,4
50,1005681,0
50,848538,4
50,893334,5
50,1072790,4
50,866398,5
50,385687,5
50,399566,0
50,792307,3
50,7451,1
50,940721,3
50,1239251,1
50,624091,3
50,346698,5
50,551115,3
50,1032372,0
50,609681,4
50,667538,1
50,1027604,1
50,1022789,1
50,873972,3
50,932420,2
50,1049948,0
50,299536,2
50,1022128,4
50,616037,4
50,572802,0
50,1010581,2
50,502356,1
50,218,4
50,634649,0
50,297802,3
50,1192209,1
50,577922,3
50,126889,5
50,405774,3
50,373571,3
50,1017633,5
50,881460,0
50,870404,5
50,43074,0
50,698438,5
50,62,3
50,508883,0
50,284053,1
50,348,3
50,944401,2
50,671,0
50,569094,4
50,293660,1
50,119450,0
50,10138,4
50,753342,1
50,11,2
50,801691,4
50,157336,4
50,1211483,2
50,298618,0
50,603692,2
50,603,2
50,838209,1
50,976573,4
50,414906,3
50,897087,1
50,281338,5
50,27205,1
50,1241748,4
50,86493,3
50,263115,5
50,59300,3
50,1026436,0
50,1134754,2
50,968441,3
50,784651,4
50,766507,1
50,1011082,5
50,695721,0
50,683361,5
50,760104,4
50,315162,1
50,16320,0
50,984249,3
50,254,0
50,1006540,1
50,1139829,2
50,150540,4
50,618588,3
50,508947,1
50,1366,3
50,1029575,1
50,425909,4
50,381288,5
50,1262596,3
50,933131,2
50,1028703,3
50,198663,4
50,120,1
50,106,5
50,680,1
50,124905,4
50,299054,2
50,447365,4
50,893723,5
50,1046090,4
50,841,3
50,1124127,3
50,68428,2
50,5548,5
50,927107,2
50,862,1
50,337404,3
50,507089,2
50,297762,2
50,467244,0
50,284054,3
50,466420,0
50,838240,4
50,1924,3
50,1074049,5
50,1078928,5
50,1016121,2
50,329865,0
50,299534,2
50,1075794,0
50,734002,1
50,575264,2
50,637649,3
50,670292,0
50,177572,4
50,1212073,5
50,206647,2
50,885303,1
50,299537,1
50,1248795,2
50,293167,1
50,1701,2
50,1260916,1
50,411,1
50,14836,2
50,49444,2
50,1008042,5
50,829557,0
50,103,0
50,19995,4
50,809,2
50,1079394,4
50,400928,1
50,1081620,4
50,476669,5
50,315635,3
50,568124,2
50,955916,1
50,7214,5
50,550,4
50,284052,3
50,1052158,2
50,957304,1
50,682075,3
50,383498,2
50,1013240,5
50,436270,3
50,1094556,5
50,141,2
50,424,5
50,339846,4
50,22,3
50,746036,4
50,269149,5
50,674,3
50,1019317,0
50,799155,1
50,926393,5
50,424139,4
50,15,4
50,370464,5
50,1139566,2
50,2666,5
50,1079485,4
50,617127,3
50,354912,5
50,14160,4
50,140300,2
50,1227816,1
50,978592,5
50,1865,3
50,505642,0
50,36647,5
50,951491,1
50,767,1
50,324786,0
50,278,0
50,699280,3
50,677179,1
50,1217409,3
50,122917,1
50,155,4
50,769,4
50,857,0
50,537915,1
50,49047,3
50,480530,1
50,8587,3
50,597,1
50,675,2
50,198184,0
50,937287,4
50,2062,4
50,938614,2
50,24428,2
50,968051,3
50,4935,4
50,890244,0
50,851925,4
50,19,1
50,621,0
50,794,5
50,13,2
50,673593,2
50,118,5
50,585083,4
50,216015,0
50,228150,2
50,395990,5
50,141052,3
50,335983,5
50,848187,2
50,620,4
50,39254,0
50,11688,4
50,1422,1
50,1205781,2
50,282035,3
50,863,0
50,497698,4
50,271110,0
50,12444,2
50,888003,0
50,1267729,3
50,807,2
51,693134,5
51,823464,0
51,1011985,0
51,720321,3
51,1239146,4
51,601796,3
51,940551,4
51,359410,3
51,929590,3
51,654739,4
51,984324,5
51,634492,2
51,1096197,4
51,942047,1
51,935271,1
51,1127166,3
51,438631,4
51,967847,0
51,856289,4
51,1229913,2
51,1105407,0
51,383634,4
51,1181548,5
51,969492,3
51,849509,5
51,934632,0
51,845783,2
51,872585,0
51,787699,5
51,1111873,4
51,763215,0
51,437342,1
51,1041613,3
51,1125311,2
51,653346,0
51,1005681,5
51,848538,1
51,893334,4
51,1072790,3
51,866398,2
51,385687,0
51,399566,0
51,792307,5
51,7451,1
51,940721,4
51,1239251,1
51,624091,1
51,346698,1
51,551115,1
51,1032372,1
51,609681,1
51,667538,3
51,1027604,3
51,1022789,5
51,873972,0
51,932420,1
51,1049948,0
51,299536,5
51,1022128,0
51,616037,1
51,572802,2
51,1010581,4
51,502356,5
51,218,5
51,634649,1
51,297802,3
51,1192209,3
51,577922,3
51,126889,5
51,405774,1
51,373571,2
51,1017633,4
51,881460,4
51,870404,4
51,43074,4
51,698438,4
51,62,4
51,508883,3
51,284053,2
51,348,4
51,944401,5
51,671,0
51,569094,3
51,293660,3
51,119450,2
51,10138,3
51,753342,0
51,11,2
51,801691,2
51,157336,4
51,1211483,2
51,298618,2
51,603692,3
51,603,3
51,838209,2
51,976573,4
51,414906,1
51,897087,5
51,281338,5
51,27205,0
51,1241748,4
51,86493,5
51,263115,2
51,59300,2
51,1026436,3
51,1134754,5
51,968441,2
51,784651,4
51,766507,0
51,1011082,1
51,695721,0
51,683361,1
51,760104,4
51,315162,1
51,16320,1
51,984249,0
51,254,1
51,1006540,2
51,1139829,3
51,150540,2
51,618588,3
51,508947,2
51,1366,1
51,1029575,3
51,425909,5
51,381288,3
51,1262596,3
51,933131,2
51,1028703,0
51,198663,2
51,120,4
51,106,0
51,680,1
51,124905,5
51,299054,1
51,447365,3
51,893723,1
51,1046090,4
51,841,4
51,1124127,1
51,68428,0
51,5548,4
51,927107,5
51,862,2
51,337404,4
51,507089,2
51,297762,3
51,467244,4
51,284054,1
51,466420,1
51,838240,0
51,1924,3
51,1074049,0
51,1078928,3
51,1016121,1
51,329865,1
51,299534,2
51,1075794,1
51,734002,1
51,575264,2
51,637649,3
51,670292,0
51,177572,0
51,1212073,2
51,206647,3
51,885303,3
51,299537,0
51,1248795,0
51,293167,1
51,1701,4
51,1260916,2
51,411,4
51,14836,0
51,49444,1
51,1008042,1
51,829557,0
51,103,3
51,19995,5
51,809,1
51,1079394,4
51,400928,4
51,1081620,2
51,476669,4
51,315635,1
51,568124,5
51,955916,4
51,7214,5
51,550,4
51,284052,3
51,1052158,3
51,957304,3
51,682075,4
51,383498,4
51,1013240,1
51,436270,3
51,1094556,1
51,141,0
51,424,1
51,339846,1
51,22,1
51,746036,2
51,269149,3
51,674,1
51,1019317,5
51,799155,2
51,926393,5
51,424139,0
51,15,2
51,370464,3
51,1139566,2
51,2666,5
51,1079485,5
51,617127,0
51,354912,4
51,14160,2
51,140300,4
51,1227816,4
51,978592,1
51,1865,5
51,505642,4
51,36647,5
51,951491,1
51,767,1
51,324786,3
51,278,1
51,699280,0
51,677179,0
51,1217409,1
51,122917,1
51,155,0
51,769,2
51,857,0
51,537915,1
51,49047,5
51,480530,5
51,8587,3
51,597,0
51,675,2
51,198184,3
51,937287,0
51,2062,5
51,938614,4
51,24428,0
51,968051,1
51,4935,2
51,890244,2
51,851925,4
51,19,2
51,621,3
51,794,4
51,13,5
51,673593,5
51,118,4
51,585083,5
51,216015,3
51,228150,4
51,395990,2
51,141052,0
51,335983,3
51,848187,0
51,620,1
51,39254,4
51,11688,3
51,1422,3
51,1205781,1
51,282035,4
51,863,3
51,497698,2
51,271110,1
51,12444,0
51,888003,2
51,1267729,5
51,807,2
52,693134,3
52,823464,2
52,1011985,0
52,720321,0
52,1239146,5
52,601796,3
52,940551,3
52,359410,4
52,929590,1
52,654739,5
52,984324,1
52,634492,5
52,1096197,0
52,942047,2
52,935271,0
52,1127166,1
52,438631,5
52,967847,3
52,856289,0
52,1229913,4
52,1105407,1
52,383634,3
52,1181548,2
52,969492,3
52,849509,3
52,934632,5
52,845783,1
52,872585,2
52,787699,4
52,1111873,4
52,763215,5
52,437342,2
52,1041613,2
52,1125311,1
52,653346,3
52,1005681,5
52,848538,5
52,893334,5
52,1072790,5
52,866398,1
52,385687,1
52,399566,2
52,792307,5
52,7451,0
52,940721,1
52,1239251,5
52,624091,5
52,346698,1
52,551115,2
52,1032372,0
52,609681,1
52,667538,2
52,1027604,5
52,1022789,1
52,873972,2
52,932420,0
52,1049948,2
52,299536,3
52,1022128,5
52,616037,3
52,572802,1
52,1010581,2
52,502356,2
52,218,1
52,634649,2
52,297802,4
52,1192209,3
52,577922,4
52,126889,1
52,405774,1
52,373571,2
52,1017633,3
52,881460,4
52,870404,3
52,43074,1
52,698438,2
52,62,5
52,508883,2
52,284053,2
52,348,2
52,944401,4
52,671,4
52,569094,0
52,293660,2
52,119450,1
52,10138,1
52,753342,3
52,11,2
52,801691,5
52,157336,0
52,1211483,0
52,298618,5
52,603692,3
52,603,1
52,838209,1
52,976573,4
52,414906,5
52,897087,5
52,281338,0
52,27205,2
52,1241748,2
52,86493,1
52,263115,4
52,59300,1
52,1026436,0
52,1134754,4
52,968441,1
52,784651,0
52,766507,1
52,1011082,3
52,695721,4
52,683361,2
52,760104,2
52,315162,1
52,16320,5
52,984249,5
52,254,0
52,1006540,3
52,1139829,1
52,150540,1
52,618588,3
52,508947,5
52,1366,1
52,1029575,4
52,425909,0
52,381288,2
52,1262596,0
52,933131,3
52,1028703,1
52,198663,0
52,120,0
52,106,2
52,680,1
52,124905,3
52,299054,0
52,447365,0
52,893723,5
52,1046090,2
52,841,1
52,1124127,0
52,68428,0
52,5548,1
52,927107,3
52,862,4
52,337404,0
52,507089,4
52,297762,2
52,467244,4
52,284054,2
52,466420,1
52,838240,5
52,1924,3
52,1074049,0
52,1078928,4
52,1016121,2
52,329865,5
52,299534,1
52,1075794,2
52,734002,1
52,575264,3
52,637649,4
52,670292,1
52,177572,4
52,1212073,1
52,206647,2
52,885303,4
52,299537,3
52,1248795,1
52,293167,1
52,1701,5
52,1260916,1
52,411,0
52,14836,4
52,49444,0
52,1008042,4
52,829557,4
52,103,1
52,19995,4
52,809,5
52,1079394,4
52,400928,5
52,1081620,1
52,476669,5
52,315635,4
52,568124,5
52,955916,1
52,7214,3
52,550,2
52,284052,3
52,1052158,3
52,957304,2
52,682075,3
52,383498,1
52,1013240,2
52,436270,2
52,1094556,1
52,141,4
52,424,4
52,339846,2
52,22,3
52,746036,2
52,269149,3
52,674,4
52,1019317,1
52,799155,2
52,926393,5
52,424139,2
52,15,3
52,370464,2
52,1139566,0
52,2666,3
52,1079485,3
52,617127,1
52,354912,1
52,14160,4
52,140300,0
52,1227816,0
52,978592,1
52,1865,0
52,505642,2
52,36647,2
52,951491,0
52,767,1
52,324786,2
52,278,5
52,699280,1
52,677179,3
52,1217409,2
52,122917,0
52,155,3
52,769,2
52,857,2
52,537915,3
52,49047,1
52,480530,2
52,8587,4
52,597,1
52,675,4
52,198184,5
52,937287,5
52,2062,1
52,938614,2
52,24428,3
52,968051,2
52,4935,1
52,890244,4
52,851925,5
52,19,5
52,621,1
52,794,1
52,13,5
52,673593,0
52,118,5
52,585083,4
52,216015,0
